|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
5298|what|are|my|19|pounds|-|51|pounds|Staples|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5299|between|7|pounds|and|0.4|pounds|,|what|are|my|medical|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5300|did|i|buy|anything|within|182|pounds|and|10103|pounds|at|vacation|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5301|how|many|times|did|i|spend|mroe|than|179|thousand|pounds|but|less|676|pounds|at|business|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5302|when|did|i|spend|more|than|$|0816|but|less|2|pounds|at|macy|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5303|range|from|3.47|pounds|to|489|pounds|,|show|only|mortgage|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5304|85|hundred|pounds|to|372|pounds|,|Dollar|General|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5305|i|have|$|25|to|3|hundred|pounds|,|what|can|afford|at|Giant|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5306|7|pounds|to|740|dollar|disbursements|at|Nordstrom|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5307|i|want|to|know|which|times|spent|between|31082|pounds|and|$|19|at|The|Economist|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5308|show|me|my|costs|ranging|from|$|11|-|4|pounds|target.com|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5309|what|payments|,|ranging|from|50|pounds|-|10516|pounds|are|loan|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5310|pull|up|all|10.97|pounds|-|9534|pounds|deposit|from|golf|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5311|find|all|charge|of|more|than|2|hundred|pounds|made|at|a|tea|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5312|what|merchants|did|i|spend|more|than|65|pounds|on|microsoft|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5313|when|did|i|spend|over|2.4|pounds|on|restaurant|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5314|show|me|all|disbursement|over|60|pounds|of|vehicle|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5315|list|all|costs|over|10|pounds|on|charity|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5316|have|i|spent|more|than|6710|pounds|on|electricals|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5317|have|i|spent|oer|0|pounds|on|overdrafts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5318|where|did|i|spend|over|145|pounds|on|non-essentials|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5319|did|i|spend|more|than|968|pounds|on|vacation|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5320|i|need|to|know|of|any|withdrawals|over|74|pounds|relating|dining|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5321|how|many|times|have|i|spent|less|than|548|pounds|on|travel|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5322|transactions|less|than|7.57|pounds|,|airfare|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5323|did|i|spend|over|0|pounds|on|school|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5324|show|me|all|charge|under|269|thousand|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5325|have|i|spent|under|77|pounds|on|milk|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5326|what|has|withdrawals|were|between|5|hundred|pounds|and|1.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5327|how|many|times|did|i|spend|less|than|418|pounds|but|more|$|9836|on|website|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5328|when|did|i|go|over|8.14|pounds|but|less|than|3|pounds|on|game|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5329|display|the|times|i|paid|between|87|pounds|and|806|thousand|pounds|for|McDonald|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5330|list|all|of|my|diesel|expenditure|between|$|967|and|18|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5331|what|dates|did|i|make|purchase|between|8.1|pounds|and|1.0|pounds|for|auto|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5332|have|i|spent|over|31|pounds|in|milkshake|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5333|how|many|times|did|i|pay|644|hundred|pounds|-|19|hundred|pounds|on|clothes|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5334|how|many|transactions|are|for|510|pounds|-|$|9.57|on|furnitures|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5335|what|did|i|pending|above|9|hundred|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5336|what|cost|did|i|make|below|3013|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5337|did|i|charge|anything|between|74|pounds|and|010|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5338|can|you|tell|me|about|the|time|i|spent|around|51|pounds|and|7|pounds|at|education|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5339|show|me|things|i|bought|greater|than|$|3.89|but|under|2|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5340|under|497|pounds|what|transactions|at|drugs|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5341|in|the|range|of|67|pounds|to|87310|pounds|what|did|i|spend|money|on|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5342|for|a|range|of|710|pounds|to|0.21|pounds|where|did|i|cost|charity|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5343|what|transactions|5|hundred|pounds|to|14110|pounds|do|i|have|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5344|transactions|3.3|pounds|to|4|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5345|transactions|in|range|301|pounds|to|$|8155|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5346|transactions|978|pounds|to|$|7.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5347|your|banking|transactions|should|be|above|11034|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5348|your|banking|transactions|need|to|be|over|338|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5349|make|sure|your|banking|transactions|are|over|7.6|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5350|you|should|strive|to|keep|your|banking|transactions|over|6.10|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5351|display|all|banking|transactions|over|3.9|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5352|i|want|to|see|all|my|transactions|over|9.0|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5353|show|me|everything|i|'ve|spent|over|3|pounds|on|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5354|show|me|any|banking|transactions|that|went|over|072|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5355|list|any|banking|transactions|higher|that|went|over|the|4|pounds|range|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5356|give|me|a|break|down|for|any|banking|transactions|i|made|over|19|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5357|create|a|list|of|banking|transactions|over|7|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5358|show|me|banking|transactions|that|are|over|3.3|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5359|let|me|see|banking|transactions|that|exceed|907|hundred|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5360|which|banking|transactions|are|more|than|8|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5361|show|banking|transactions|exceed|that|amount|of|541|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5362|what|are|my|bank|transactions|over|4890|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5363|show|my|bank|transactions|over|6.4|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5364|display|my|bank|transactions|above|594|hundred|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5365|which|bank|transactions|are|above|9|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5366|show|all|transactions|over|961|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5367|list|transactions|over|253|thousand|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5368|show|me|all|costs|over|8.97|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5369|what|banking|activity|do|i|have|that|exceeds|0.4|pounds|each|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5370|what|do|i|have|in|the|way|of|transactions|over|896|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5371|show|transactions|greatest|to|fewest|,|with|the|being|a|minimum|of|778|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5372|list|all|of|my|banking|transactions|above|10442|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5373|make|a|list|of|all|my|banking|transactions|over|3.4|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5374|provide|a|list|of|all|banking|transactions|over|0.1|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5375|i|need|to|see|all|banking|transactions|above|5|hundred|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5376|show|me|anything|over|5|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5377|how|many|times|did|i|spend|more|than|2.31|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5378|list|banking|transactions|above|81|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5379|i|want|to|see|my|banking|transactions|that|are|more|than|795|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5380|i|want|all|banking|transactions|above|561|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5381|i|need|a|list|of|all|banking|transactions|above|7.10|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5382|show|me|all|banking|transactions|above|8|hundred|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5383|which|banking|transactions|were|over|119|thousand|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5384|where|did|i|spend|more|than|220|hundred|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5385|tell|me|the|vendors|where|i|paid|more|than|1075|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5386|show|me|where|i|spent|more|than|8990|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5387|show|me|any|transaction|above|1420|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5388|show|me|all|transactions|431|pounds|and|above|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5389|show|me|my|1|pounds|+|transactions|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5390|show|me|any|of|my|transactions|over|451|thousand|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5391|tell|me|my|banking|transactions|above|711|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5392|list|my|banking|transactions|above|9|hundred|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5393|i|need|to|see|my|banking|transactions|that|are|above|4681|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5394|show|me|banking|transactions|above|0862|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5395|can|i|see|all|banking|transactions|that|are|over|0661|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5396|i|need|a|list|of|all|banking|transactions|that|are|above|9008|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5397|how|many|times|did|i|spend|more|than|1.8|pounds|this|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5398|how|many|times|did|i|expenditures|more|than|7.8|pounds|this|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5399|how|many|checks|over|2730|pounds|did|i|write|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5400|what|have|i|purchased|that|deposit|over|4479|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5401|things|that|i|paid|more|than|67|pounds|for|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5402|can|you|please|report|my|bank|account|transactions|that|are|over|700|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5403|would|you|please|list|all|my|bank|activity|over|694|hundred|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5404|i|would|like|my|deposit|and|spending|above|63|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5405|i|need|an|accounting|of|my|bank|financial|transactions|but|nothing|under|797|pounds|,|please|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5406|show|all|transactions|above|9|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5407|which|transactions|disbursements|more|than|9|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5408|transactions|over|846|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5409|any|transactions|above|310|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5410|show|me|transactions|for|more|than|2|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5411|what|were|final|transactions|above|729|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5412|find|all|my|banking|activity|more|than|40|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5413|less|than|106|pounds|,|transactions|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5414|show|transactions|less|than|089|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5415|show|transactions|that|are|below|8|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5416|show|what|i|bought|for|5|pounds|or|less|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5417|if|its|390|pounds|or|less|,|show|it|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5418|what|are|my|banking|transactions|below|6|hundred|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5419|i|want|to|see|all|transactions|under|07|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5420|show|me|transactions|under|918|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5421|what|are|my|less|than|104|pounds|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5422|did|i|withdraw|anything|between|$|9|and|353|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5423|what|items|did|i|costs|under|9|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5424|is|my|budget|showing|cost|under|419|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5425|show|me|all|transactions|below|111|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5426|have|i|spent|less|than|3|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5427|how|many|transactions|below|4|pounds|have|i|had|in|the|past|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5428|how|many|transactions|below|1|pounds|have|i|had|in|6651|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5429|what|categories|were|my|transactions|that|below|552|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5430|i|need|to|see|all|transactions|below|76|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5431|give|me|a|list|of|all|deposits|that|are|under|34|hundred|pounds|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5432|show|my|last|transactions|below|6.1010|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5433|when|did|i|spend|under|76|thousand|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5434|how|many|times|were|my|expenditures|less|than|1|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5435|show|me|purchase|that|are|less|than|49|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5436|can|you|show|me|transactions|for|banking|below|1|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5437|tell|me|my|bank|transactions|under|24|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5438|display|banking|transactions|below|5518|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5439|what|transactions|on|my|account|are|less|than|942|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5440|what|are|my|banking|actions|that|under|854|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5441|what|bank|activities|do|i|have|under|424|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5442|i|need|my|transactions|below|9|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5443|show|me|my|transactions|below|77|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5444|give|me|transactions|below|88|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5445|list|my|transactions|below|1000|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5446|show|me|banking|transactions|under|7654|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5447|can|you|show|me|all|my|transactions|under|544|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5448|i|want|to|see|my|banking|activity|less|than|10|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5449|do|i|have|any|transactions|less|than|4|pounds|in|my|bank|account|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5450|show|me|all|activity|under|908|thousand|pounds|please|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5451|show|me|all|banking|transactions|below|10910|pounds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5452|could|you|show|me|all|transactions|below|1055|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5453|do|you|think|could|show|me|transactions|below|7.4|pounds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
